"","Lineage code","Ancestor code","Start date","End date","Species in lineage"
"618","F10174","F12159",17.7437378825666,17.7319095329603,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"619","F49971","F50609",11.8374995785293,10.5978902018778,"Globorotalia scitula-Globorotalia gigantea"
"620","F48477","F44978",7.13018638383006,7.04867960621603,"Globoturborotalita woodi-Globoturborotalita apertura"
"621","F38183","F38532",0.408685225667432,0.326048438595608,"Globigerinoides elongatus-Globigerinoides ruber-Globigerinoides seigliei"
"622","F20514","F20639",25.4107185853498,25.1525612970092,"Dentoglobigerina sellii"
"623","F52856","F52775",5.37644713071148,4.38100026545813,"Globorotalia multicamerata"
"624","F65071","F65227",31.0973031139874,31.0519489266434,"Paragloborotalia pseudocontinuosa-Paragloborotalia nana"
"625","F37511","F35483",14.7720565474746,14.5831252660718,"Globigerinoides altiaperturus-Globigerinoides obliquus"
"626","F39873","F40009",3.19023813387146,2.94840052930945,"Globorotalia sphericomiozea-Globorotalia puncticulata-Globorotalia pseudospinosa-Globorotalia triangula-Globorotalia inflata"
"627","F9123","F9138",50.2649347492587,49.8735654548183,"Alicantina lozanoi-Alicantina prolata"
"628","F41574","F40344",12.3339822004293,12.2881162532165,"Globoquadrina dehiscens"
"629","F52943","F53084",13.3244330717493,13.1437224754272,"Globorotalia praemenardii-Globorotalia menardii"
"630","F1069","F883",45.4313759229332,45.3398859343066,"Acarinina boudreauxi-Acarinina bullbrooki"
"631","F43555","F12460",31.4867120336089,31.4564428757935,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"632","F52510","F51927",3.16026773365214,3.1248043240793,"Globorotalia menardii"
"633","F64347","F64483",21.6054871976795,21.4652893188401,"Paragloborotalia pseudocontinuosa-Paragloborotalia nana-Paragloborotalia incognita"
"634","F25233","F25252",16.5612762070145,16.5461732840631,"Fohsella peripheroronda-Paragloborotalia birnageae-Fohsella peripheroacuta-Fohsella praefohsi"
"635","F18381","F18520",16.5461899497267,16.4679198733624,"Dentoglobigerina baroemoenensis"
"636","F58250","F58244",40.6267237311306,40.1538707511104,"Morozovelloides lehneri"
"637","F11306","F10321",36.6717945493844,36.6468143945924,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"638","F89303","F90199",38.3827550274367,38.3328534403606,"Turborotalia pomeroli-Turborotalia increbescens-Turborotalia cerroazulensis"
"639","F24831","F24832",12.2403457796015,12.0983133956301,"Fohsella fohsi-Fohsella lobata-Fohsella robusta"
"640","F8546","N144",41.7,41.5790686945152,"Acarinina topilensis"
"641","F38613","F38687",13.836693596018,13.8207064508185,"Globigerinoides subquadratus"
"642","F79955","F79937",43.0269901357349,42.7562924628769,"Subbotina senni"
"643","F82091","N305",58.7,58.5388812284246,"Subbotina velascoensis"
"644","F52260","F51932",6.07871304321611,6.00098910030295,"Globorotalia menardii"
"645","F7807","F7899",54.9378316593706,54.9092655630736,"Acarinina soldadoensis"
"646","F67811","F67540",52.6435170651879,51.9753954800661,"Parasubbotina inaequispira"
"647","F89767","F90486",46.030918492455,45.7193384335514,"Turborotalia frontosa-Turborotalia possagnoensis-Turborotalia pomeroli-Turborotalia cerroazulensis-Turborotalia altispiroides"
"648","F31147","F31170",42.5020916735516,42.195898595762,"Globigerinatheka subconglobata-Globigerinatheka korotkovi"
"649","F16064","F16104",28.2631969452347,28.2128554222221,"Ciperoella ciperoensis-Ciperoella fariasi"
"650","F50185","F50233",10.1172465850537,10.0716853488889,"Globorotalia scitula-Globorotalia gigantea"
"651","F79623","F79464",46.782092368201,46.7281374578447,"Subbotina senni"
"652","F43238","F13081",27.9754670689514,27.891784847855,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"653","F1260","F1185",46.4959576719883,46.3167490491061,"Acarinina boudreauxi-Acarinina bullbrooki"
"654","F5224","F5815",41.5124251724686,40.7601423877361,"Acarinina coalingensis-Acarinina primitiva"
"655","F18205","F18076",14.2767041852418,14.1538994385232,"Dentoglobigerina baroemoenensis"
"656","F53754","F53936",54.3941765401884,54.3059455566667,"Morozovella aequa"
"657","F49469","F49595",7.8302259807941,6.73692619001726,"Globorotalia praemargaritae-Globorotalia primitiva-Globorotalia evoluta-Globorotalia margaritae"
"658","F79014","F78202",41.5566292447857,41.4832910162685,"Subbotina cancellata-Subbotina patagonica-Subbotina linaperta"
"659","F39563","F39412",10.4966064129488,10.2102494802722,"Globorotalia miozea-Globorotalia miotumida-Globorotalia conomiozea-Globorotalia terminalis"
"660","F11803","F10362",23.3362521742927,23.2836910274398,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"661","F81681","F81505",33.8309991806047,33.4742111629318,"Subbotina linaperta-Subbotina utilisindex"
"662","F26659","F26606",61.8027604976576,61.5918588103787,"Globanomalina planocompressa-Globanomalina imitata-Globanomalina ovalis"
"663","F2889","F2429",36.6352523285779,36.5058607656416,"Acarinina collactea"
"664","F5815","F5736",41.5527804501988,41.5124251724686,"Acarinina coalingensis-Acarinina primitiva"
"665","F43533","F12674",31.2928363137164,31.227081779344,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"666","F11364","F12881",19.2824477298697,19.2325133810948,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"667","F10442","F13050",28.4072053243378,28.4028469317197,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"668","F63881","F64272",16.5998902902915,16.5890312080109,"Paragloborotalia semivera-Paragloborotalia siakensis-Globorotalia bella-Paragloborotalia mayeri-Paragloborotalia acrostoma"
"669","F86284","F87329",1.11880169166252,1.02029901197413,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"670","F71650","F71704",1.59604815636529,1.58631569442247,"Pulleniatina primalis-Pulleniatina praecursor-Pulleniatina obliquiloculata"
"671","F39810","F39662",15.0474285842758,15.0240783827798,"Globorotalia miozea-Globorotalia miotumida-Globorotalia conomiozea-Globorotalia terminalis"
"672","F3273","F3254",52.510609730346,52.3475272359822,"Acarinina esnaensis-Acarinina wilcoxensis"
"673","F54068","F54099",58.3565230052802,58.2331106382795,"Morozovella angulata-Morozovella apanthesma-Morozovella aequa"
"674","F70653","F70881",35.4769442184572,35.2307668354735,"Pseudohastigerina micra"
"675","F88124","F88284",2.36222605183953,2.22699629840208,"Globorotalia crassaformis-Globorotalia viola-Globorotalia ronda"
"676","F55448","F55691",53.6515570654231,53.0911010851595,"Morozovella gracilis-Morozovella formosa"
"677","F90752","F90721",33.5597063082294,22.920392399237,"Turborotalita carcoselleensis-Turborotalita praequinqueloba-Turborotalita quinqueloba"
"678","F13178","N210",39.4,39.3201568396591,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"679","F18283","F18156",19.667068313718,19.1178256602027,"Dentoglobigerina baroemoenensis"
"680","F70192","F69802",62.193310437825,62.1230884932168,"Praemurica taurica-Praemurica pseudoinconstans-Praemurica inconstans-Praemurica uncinata"
"681","F15763","F15665",25.3296234878502,25.0458695626141,"Ciperoella angulisuturalis"
"682","F19629","F19456",7.98959644387942,7.94600313083486,"Dentoglobigerina globularis-Dentoglobigerina globosa-Dentoglobigerina altispira"
"683","F77624","F78271",42.6179626925336,42.1242325152922,"Subbotina cancellata-Subbotina patagonica-Subbotina linaperta"
"684","F1966","F4941",54.2028954037243,54.0081320352343,"Acarinina coalingensis-Acarinina primitiva"
"685","F72191","F72727",4.72741533841589,4.59933918131748,"Sphaeroidinellopsis seminulina-Sphaeroidinellopsis paenedehiscens-Sphaeroidinella dehiscens"
"686","F90627","N315",4.5,4.20355521620717,"Turborotalita quinqueloba"
"687","F25800","F25593",49.3533491417461,48.9583543692529,"Globanomalina australiformis"
"688","F65389","F65934",28.9100634980142,28.8534164610086,"Paragloborotalia pseudocontinuosa-Paragloborotalia nana-Paragloborotalia incognita"
"689","F78124","F78098",43.1812176168105,42.974831179046,"Subbotina cancellata-Subbotina patagonica-Subbotina linaperta"
"690","F7268","F7186",51.9149920591206,51.877665452268,"Acarinina soldadoensis"
"691","F23181","F23221",15.8384966667739,15.599855543857,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"692","F13356","F43107",27.1155915966304,27.0864622974838,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"693","F38027","F38146",2.64551295471285,2.63790348280982,"Globigerinoides elongatus-Globigerinoides ruber-Globigerinoides seigliei"
"694","F86611","F84615",15.7071214453876,15.7003767298987,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"695","F13100","F10659",20.3978036574239,20.2738335141679,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"696","F49120","F49105",42.4011281184456,41.53361406832,"Hantkenina liebusi-Hantkenina dumblei"
"697","F81453","F77674",35.8060844605368,35.6417720405615,"Subbotina linaperta-Subbotina utilisindex"
"698","F52707","F52372",8.27355064418167,8.22296082546827,"Globorotalia menardii"
"699","F53067","F53029",12.9474318819097,12.4523472228227,"Globorotalia praemenardii-Globorotalia menardii"
"700","F48325","F48287",4.89619093682269,4.85157786234026,"Globoturborotalita woodi-Globoturborotalita apertura"
"701","F66415","F67139",18.2571870032621,18.2462604094832,"Paragloborotalia semivera-Paragloborotalia siakensis-Globorotalia bella-Paragloborotalia mayeri-Paragloborotalia acrostoma"
"702","F62843","F62954",13.0216129409196,12.8893217752688,"Paragloborotalia continuosa"
"703","F26761","F71511",52.6112503447291,51.3644654317782,"Globanomalina ovalis-Globanomalina luxorensis-Pseudohastigerina wilcoxensis"
"704","F21636","F21819",29.4932033445196,29.4889138311218,"Dentoglobigerina tripartita"
"705","F56840","F56962",53.8721698090039,53.8436774825785,"Morozovella subbotinae"
"706","F57476","F57525",60.1312038915634,59.7884007699354,"Morozovella conicotruncata-Morozovella velascoensis"
"707","F50142","F50163",2.75390973447959,2.73117736828164,"Globorotalia scitula"
"708","F53895","F53754",54.3059455566667,54.2725022816658,"Morozovella aequa"
"709","F44078","F13069",28.1382389777958,28.0914758968423,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"710","F63156","F62729",21.2019622131996,20.9658018407738,"Paragloborotalia continuosa"
"711","F43883","F10803",21.545089634217,21.54496068042,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"712","F54177","F53712",59.7628503346094,59.6359981687902,"Morozovella angulata-Morozovella apanthesma-Morozovella aequa"
"713","F6438","F6402",48.326820205801,48.0279075936528,"Acarinina pseudotopilensis"
"714","F18115","F18371",11.4219351027487,11.0741423418676,"Dentoglobigerina baroemoenensis"
"715","F61026","F62146",13.3442998730741,13.3201148714311,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"716","F46896","F47088",10.2355458806572,10.2064178694692,"Globoturborotalita nepenthes"
"717","F66460","F63546",20.9285030375684,20.7967471958022,"Paragloborotalia semivera-Paragloborotalia siakensis-Globorotalia bella-Paragloborotalia mayeri-Paragloborotalia acrostoma"
"718","F11576","F11584",40.1620709790732,38.4508263889747,"Catapsydrax howei"
"719","F17315","F19391",11.9069759516391,11.0240494565726,"Dentoglobigerina globularis-Dentoglobigerina globosa-Dentoglobigerina altispira"
"720","F25405","F25150",14.0508688098798,13.9172384927375,"Fohsella peripheroronda-Paragloborotalia birnageae-Fohsella peripheroacuta-Fohsella praefohsi"
"721","F79652","F79456",42.5093696089922,42.4677262248681,"Subbotina senni"
"722","F59025","F59372",5.93943877685582,5.91864210979082,"Neogloboquadrina atlantica-Neogloboquadrina humerosa-Neogloboquadrina dutertrei"
"723","F21457","F21636",29.4889138311218,29.0860500284424,"Dentoglobigerina tripartita"
"724","F45599","F45602",4.99969425690593,4.97614085136727,"Globoturborotalita decoraperta-Globoturborotalita rubescens-Globigerinoides tenellus"
"725","F68356","F68463",59.0680062496359,57.0978451078772,"Parasubbotina varianta"
"726","F50393","F50476",6.54711064768482,6.44899391665972,"Globorotalia scitula"
"727","F67080","F63774",22.8660720402437,22.8660334247529,"Paragloborotalia semivera-Paragloborotalia siakensis-Globorotalia bella-Paragloborotalia mayeri-Paragloborotalia acrostoma"
"728","F67139","F64052",18.4221472270228,18.2571870032621,"Paragloborotalia semivera-Paragloborotalia siakensis-Globorotalia bella-Paragloborotalia mayeri-Paragloborotalia acrostoma"
"729","F66241","F66260",24.811466294271,24.7951807784745,"Paragloborotalia pseudokugleri-Paragloborotalia kugleri"
"730","F28783","F28341",6.45407156022416,6.36567990926327,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"731","F57358","F57546",57.4885255004966,57.1123922073632,"Morozovella velascoensis"
"732","F89218","F88903",30.788508521961,30.771410144533,"Turborotalia ampliapertura-Globoturborotalita euapertura"
"733","F38932","F38953",2.57353596407454,2.27136975671066,"Globigerinoidesella fistulosa"
"734","F51348","F68653",50.641574618213,50.5136614254606,"Igorina tadjikistanensis-Pearsonites lodoensis-Pearsonites broedermanni-Pearsonites anapetes"
"735","F15217","F15324",30.7793053480121,29.9376021230462,"Globoturborotalita gnaucki-Ciperoella anguliofficinalis"
"736","F9217","F9312",2.83040660260245,2.13356029153336,"Beella praedigitata-Beella digitata"
"737","F80464","F80439",58.9215929005691,58.838630827819,"Subbotina trivialis-Subbotina triangularis"
"738","F28081","F27558",3.00245067473315,2.99924980188476,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"739","F55691","F55737",53.8661616717794,53.6515570654231,"Morozovella gracilis-Morozovella formosa"
"740","F37704","F37318",7.80047404712288,7.6795975479314,"Globigerinoides altiaperturus-Globigerinoides obliquus"
"741","F31880","F32238",11.8285379504017,11.82747060961,"Globigerinella clavaticamerata-Globigerinella obesa-Globigerinella praesiphonifera-Globigerinella siphonifera"
"742","F49479","F49874",5.32184679871658,5.2879729447281,"Globorotalia praemargaritae-Globorotalia primitiva-Globorotalia evoluta-Globorotalia margaritae"
"743","F40446","F40450",19.9836266632126,19.8898558218475,"Globoquadrina dehiscens"
"744","F28588","F28130",0.114909310613293,0.0886803827318363,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"745","F54283","F53814",58.8092583358777,58.8064866215806,"Morozovella angulata-Morozovella apanthesma-Morozovella aequa"
"746","F32525","F32351",6.15577098320471,5.73549878000714,"Globigerinella siphonifera"
"747","F31640","F32135",21.5770589075563,20.2171537318639,"Globigerinella clavaticamerata-Globigerinella obesa-Globigerinella praesiphonifera-Globigerinella siphonifera"
"748","F79244","F74920",57.1201220876561,56.6271218577842,"Subbotina cancellata-Subbotina patagonica-Subbotina linaperta"
"749","F64433","F65011",31.4661772336784,31.4392738189362,"Paragloborotalia pseudocontinuosa-Paragloborotalia nana"
"750","F56359","F56286",58.7232523684204,58.5399653576058,"Morozovella occlusa-Morozovella pasionensis-Morozovella acutispira"
"751","F1527","F1578",42.3553789071548,42.1982289532828,"Acarinina boudreauxi-Acarinina bullbrooki"
"752","F12162","F10118",19.9351448805421,19.8382310987366,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"753","F61254","F61863",10.2335551853808,10.1236318022556,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"754","F41969","F42075",6.53051252137404,6.48135414833566,"Globorotalia merotumida-Globorotalia plesiotumida"
"755","F73575","F73032",6.01483116168296,5.73388639421307,"Sphaeroidinellopsis seminulina-Sphaeroidinellopsis paenedehiscens-Sphaeroidinella dehiscens"
"756","F88942","F88940",33.673632784537,33.5024585744995,"Turborotalia increbescens-Turborotalia ampliapertura"
"757","F40970","F41255",15.6831430097304,15.5226855929149,"Globoquadrina dehiscens"
"758","F63774","F66732",23.0272149834279,22.8660720402437,"Paragloborotalia semivera-Paragloborotalia siakensis-Globorotalia bella-Paragloborotalia mayeri-Paragloborotalia acrostoma"
"759","F11316","F43654",18.7726757208681,18.728537557322,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"760","F73152","F73469",10.7766750970823,10.6290087507441,"Sphaeroidinellopsis seminulina-Sphaeroidinellopsis paenedehiscens-Sphaeroidinella dehiscens"
"761","F77367","F82666",38.9464287629202,38.6804908691836,"Subbotina yeguaensis-Subbotina gortanii"
"762","F17230","F16409",12.4518081333861,12.3211875368199,"Dentoglobigerina globularis-Dentoglobigerina globosa-Dentoglobigerina altispira"
"763","F62740","F62908",18.7942996473028,18.2700815756723,"Paragloborotalia continuosa"
"764","F28069","F27466",0.516845566642005,0.491216300800443,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"765","F73189","F73495",5.38224361409118,5.32054964718176,"Sphaeroidinellopsis seminulina-Sphaeroidinellopsis paenedehiscens-Sphaeroidinella dehiscens"
"766","F68718","F68659",44.5900964157865,44.3970166681309,"Igorina tadjikistanensis-Pearsonites lodoensis-Pearsonites broedermanni-Pearsonites anapetes"
"767","F22905","F23755",28.7916332200309,28.6893243675702,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"768","F87152","F86336",5.6189702582825,5.58860347270966,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"769","F18072","F18311",6.7709287377606,4.99309805288382,"Dentoglobigerina baroemoenensis"
"770","F47664","N318",42.4,39.1356800264493,"Globoturborotalita ouachitaensis"
"771","F16982","F19627",6.37831272713607,6.28493784196187,"Dentoglobigerina globularis-Dentoglobigerina globosa-Dentoglobigerina altispira"
"772","F41346","F41441",21.4978714361503,21.4394057730078,"Globoquadrina dehiscens"
"773","F60277","F60054",0.48396404636749,0.468174693915539,"Neogloboquadrina incompta-Neogloboquadrina pachyderma"
"774","F32688","F32378",0.386260173283517,0.31058937542839,"Globigerinella siphonifera"
"775","F65771","F65652",28.5973679278768,28.4497359670065,"Paragloborotalia opima"
"776","F46727","F46945",7.3734145153081,6.77959391058841,"Globoturborotalita nepenthes"
"777","F12583","F44109",29.6964142851369,29.6068504329791,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"778","F64097","F64139",17.5415026612207,17.475461360612,"Paragloborotalia semivera-Paragloborotalia siakensis-Globorotalia bella-Paragloborotalia mayeri-Paragloborotalia acrostoma"
"779","F80100","F79853",45.1131416530535,45.0852149214108,"Subbotina senni"
"780","F17414","F16625",13.1646632887912,12.9840132248282,"Dentoglobigerina globularis-Dentoglobigerina globosa-Dentoglobigerina altispira"
"781","F43545","F12328",36.0080953089952,35.969695322651,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"782","F2176","F1871",50.1209108653641,50.0202501466963,"Acarinina coalingensis-Acarinina primitiva"
"783","F26789","F71405",53.7408790382324,53.6482146340865,"Globanomalina ovalis-Globanomalina luxorensis-Pseudohastigerina wilcoxensis"
"784","F19750","F19855",24.654990807464,24.069091907558,"Dentoglobigerina globularis-Dentoglobigerina globosa-Dentoglobigerina altispira"
"785","F18060","F18109",15.6504001693497,15.4816246421992,"Dentoglobigerina baroemoenensis"
"786","F16218","F16232",15.3212919917586,15.0223670333717,"Clavatorella bermudezi"
"787","F61039","F61558",12.437442190419,12.4285081007332,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"788","F31317","F31275",37.7913090443415,37.2789038657565,"Globigerinatheka tropicalis"
"789","F90732","F90754",2.59242739421584,2.10702224313281,"Turborotalita quinqueloba"
"790","F25593","F25760",49.8381989549939,49.3533491417461,"Globanomalina australiformis"
"791","F71748","F71775",1.1007638600384,0.976537325480294,"Pulleniatina praespectabilis-Pulleniatina spectabilis-Pulleniatina obliquiloculata"
"792","F88398","F88465",1.94066712509608,0.949393202499486,"Globorotalia crassula"
"793","F36242","F36287",15.7341688333172,15.6921782845468,"Globigerinoides subquadratus-Globigerinoides diminutus"
"794","F76428","F76212",45.3097870248626,44.6979687975897,"Subbotina eocaena"
"795","F60425","F60579",5.39174906840082,5.18582196081523,"Neogloboquadrina incompta-Neogloboquadrina pachyderma"
"796","F31892","F31780",25.6634723440382,25.4820637680055,"Globigerinella clavaticamerata-Globigerinella obesa-Globigerinella praesiphonifera-Globigerinella siphonifera"
"797","F61699","F61254",10.1236318022556,9.92504371901319,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"798","F87831","F86169",8.02514288606213,8.00989677709047,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"799","F52080","F52623",7.67909464859264,7.54491763687925,"Globorotalia menardii"
"800","F6158","F6438",48.0279075936528,47.6349450244941,"Acarinina pseudotopilensis"
"801","F27558","F28806",3.01760449421592,3.00245067473315,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"802","F5593","F5061",44.6914847065602,44.3980680638015,"Acarinina coalingensis-Acarinina primitiva"
"803","F74499","F74747",37.433431166663,37.1453259598813,"Subbotina minima-Subbotina angiporoides"
"804","F49423","F49541",4.42693126705475,4.27918179330882,"Globorotalia praemargaritae-Globorotalia primitiva-Globorotalia evoluta-Globorotalia margaritae"
"805","F79147","F78530",54.9251657472364,54.8974104656931,"Subbotina cancellata-Subbotina patagonica-Subbotina linaperta"
"806","F80439","F80674",58.9578219505074,58.9215929005691,"Subbotina trivialis-Subbotina triangularis"
"807","F88036","F88275",3.06680654883152,2.9324603304686,"Globorotalia crassaformis-Globorotalia viola-Globorotalia ronda"
"808","F54314","F54079",57.4100741876499,57.2922488853917,"Morozovella angulata-Morozovella apanthesma-Morozovella aequa"
"809","F77322","F77186",28.3687401178508,28.1942112314887,"Subbotina yeguaensis-Subbotina gortanii"
"810","F66400","F63835",20.3191933818839,20.2183440104523,"Paragloborotalia semivera-Paragloborotalia siakensis-Globorotalia bella-Paragloborotalia mayeri-Paragloborotalia acrostoma"
"811","F18222","F17932",24.3719092698765,24.2967804880254,"Dentoglobigerina baroemoenensis"
"812","F1065","F1319",44.9797754287044,44.6776171951054,"Acarinina boudreauxi-Acarinina bullbrooki"
"813","F28286","F28358",2.62876264688715,2.59145026348161,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"814","F70764","F70664",38.7310517449685,38.7204924692842,"Pseudohastigerina wilcoxensis-Pseudohastigerina micra"
"815","F75976","F76613",47.5655324044987,47.4709484096928,"Subbotina eocaena"
"816","F45211","N324",23.8,23.6534735307214,"Globoturborotalita brazieri"
"817","F30871","F30860",36.916234621667,36.4941647448774,"Globigerinatheka mexicana"
"818","F86130","F86167",3.4917700612545,3.48662929895471,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"819","F41736","F41914",6.53358390523354,6.53298736595782,"Globorotalia merotumida-Globorotalia plesiotumida"
"820","F76800","F76817",39.7358843928971,39.6218476219382,"Subbotina eocaena"
"821","F78301","F78337",45.6276143203259,45.6107231905358,"Subbotina cancellata-Subbotina patagonica-Subbotina linaperta"
"822","F73478","F72444",12.3117150555437,12.2863417079395,"Sphaeroidinellopsis disjuncta-Sphaeroidinellopsis seminulina"
"823","F15775","F16144",28.7235051082331,28.6422548780005,"Ciperoella ciperoensis-Ciperoella fariasi"
"824","F50087","F50598",0.520391965673771,0.477177465187851,"Globorotalia scitula"
"825","F56477","N79",58,57.8890601625404,"Morozovella occlusa"
"826","F85984","F85975",2.99965359647293,2.97919865080621,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"827","F58069","F58138",43.3928928158581,43.3432312868023,"Morozovelloides coronatus-Morozovelloides crassatus"
"828","F31958","F31757",15.3345596324559,14.7571595986374,"Globigerinella clavaticamerata-Globigerinella obesa-Globigerinella praesiphonifera-Globigerinella siphonifera"
"829","F64879","F64602",29.0910072695906,29.0884408879606,"Paragloborotalia pseudocontinuosa-Paragloborotalia nana-Paragloborotalia incognita"
"830","F57088","N83",55.9,55.8793325870037,"Morozovella subbotinae"
"831","F20918","F20979",34.3380442078413,34.2453279333003,"Dentoglobigerina sp-Dentoglobigerina galavisi-Dentoglobigerina tapuriensis"
"832","F47655","F47540",33.2362154821632,33.2131859541857,"Globoturborotalita ouachitaensis"
"833","F32364","N298",10.2,9.01002321395557,"Globigerinella siphonifera"
"834","F61486","F62082",10.7293544702162,10.4920615145314,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"835","F27774","F27475",10.1053076606151,9.39658118661027,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"836","F5041","F5800",39.737346192566,39.5011067241652,"Acarinina coalingensis-Acarinina primitiva"
"837","F70314","F60824",14.8726534372674,14.870987096984,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"838","F47018","F47303",10.0324896010454,9.800426185174,"Globoturborotalita nepenthes"
"839","F74820","F74843",38.3245260113711,38.2681353201345,"Subbotina minima-Subbotina angiporoides"
"840","F2880","F2889",36.5058607656416,36.4104954695143,"Acarinina collactea"
"841","F75965","N264",49.55,49.3942186936084,"Subbotina eocaena"
"842","F59845","F59877",0.323064510034397,0.22578252921165,"Neogloboquadrina incompta-Neogloboquadrina pachyderma"
"843","F65313","F64720",19.039343504066,19.0009289654926,"Paragloborotalia pseudocontinuosa-Paragloborotalia nana-Paragloborotalia incognita"
"844","F11426","F13519",38.7193477435021,38.5837913708529,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"845","F54144","F54200",60.4996473679016,60.3306709801103,"Morozovella praeangulata-Morozovella angulata"
"846","F87751","F85736",7.1638941054271,7.08845629151678,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"847","F58992","F58683",7.42067898035726,7.32931734554718,"Paragloborotalia continuosa-Neogloboquadrina acostaensis"
"848","F75200","F75404",38.6499583449543,38.6394103010371,"Parasubbotina hagni-Subbotina corpulenta"
"849","F89876","F89765",48.0870567790349,47.2176933709998,"Turborotalia frontosa-Turborotalia possagnoensis-Turborotalia pomeroli-Turborotalia cerroazulensis-Turborotalia altispiroides"
"850","F28040","F28081",2.99924980188476,2.80416409709842,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"851","F88953","F90144",34.0461351380986,33.9687155178089,"Turborotalia increbescens-Turborotalia ampliapertura"
"852","F69802","F69784",62.2109242168449,62.193310437825,"Praemurica taurica-Praemurica pseudoinconstans-Praemurica inconstans-Praemurica uncinata"
"853","F90485","F90212",43.4608466211101,43.3184103032301,"Turborotalia frontosa-Turborotalia possagnoensis-Turborotalia pomeroli-Turborotalia cerroazulensis-Turborotalia altispiroides"
"854","F84562","F70206",16.3421856149752,16.0955714836248,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
